data,acucar_usd
01/11/2010,29.45
02/11/2010,30.12
03/11/2010,30.15
04/11/2010,31.66
05/11/2010,31.76
08/11/2010,31.88
09/11/2010,33.11
10/11/2010,32.81
11/11/2010,29.66
12/11/2010,26.21
15/11/2010,27.03
16/11/2010,26.31
17/11/2010,26.47
18/11/2010,28.15
19/11/2010,26.15
22/11/2010,26.5
23/11/2010,27.33
24/11/2010,27.95
26/11/2010,28.25
29/11/2010,28.35
30/11/2010,27.55
01/12/2010,28.37
02/12/2010,28.45
03/12/2010,29.5
06/12/2010,29.01
07/12/2010,28.41
08/12/2010,28.98
09/12/2010,28.71
10/12/2010,29.13
13/12/2010,30.49
14/12/2010,30.78
15/12/2010,31.11
16/12/2010,31
17/12/2010,32.5
20/12/2010,32.96
21/12/2010,33.02
22/12/2010,33.13
23/12/2010,33.98
27/12/2010,33.64
28/12/2010,34.39
29/12/2010,33.83
30/12/2010,30.38
31/12/2010,32.12
04/01/2011,31
05/01/2011,32.2
06/01/2011,30.24
07/01/2011,31.53
10/01/2011,31.74
11/01/2011,32.75
12/01/2011,32.02
13/01/2011,32.06
14/01/2011,30.89
18/01/2011,31.12
19/01/2011,31.18
20/01/2011,31.31
21/01/2011,32.33
24/01/2011,32.31
25/01/2011,31.84
26/01/2011,33.13
27/01/2011,34.18
28/01/2011,33.94
31/01/2011,33.97
01/02/2011,33.96
02/02/2011,35.31
03/02/2011,32.04
04/02/2011,32.64
07/02/2011,32.68
08/02/2011,31.16
09/02/2011,31.5
10/02/2011,32.05
11/02/2011,31.3
14/02/2011,30.91
15/02/2011,30.82
16/02/2011,31.77
17/02/2011,31.26
18/02/2011,31.02
22/02/2011,30.96
23/02/2011,29.94
24/02/2011,30.22
25/02/2011,31.52
28/02/2011,32.51
01/03/2011,29.26
02/03/2011,30.38
03/03/2011,30.59
04/03/2011,29.88
07/03/2011,29.99
08/03/2011,30.7
09/03/2011,30.42
10/03/2011,28.71
11/03/2011,28.86
14/03/2011,27.79
15/03/2011,25.65
16/03/2011,25.85
17/03/2011,26.74
18/03/2011,27.71
21/03/2011,27.48
22/03/2011,27.16
23/03/2011,26.58
24/03/2011,27.45
25/03/2011,27.86
28/03/2011,27.05
29/03/2011,27.02
30/03/2011,27.21
31/03/2011,27.11
01/04/2011,27.44
04/04/2011,28
05/04/2011,27.55
06/04/2011,26.71
07/04/2011,26.5
08/04/2011,25.66
11/04/2011,26.04
12/04/2011,25.58
13/04/2011,24.79
14/04/2011,24.44
15/04/2011,24.59
18/04/2011,24.4
19/04/2011,24.27
20/04/2011,25.2
21/04/2011,25.48
25/04/2011,25.07
26/04/2011,24.94
27/04/2011,24.55
28/04/2011,23.92
29/04/2011,23.38
02/05/2011,21.87
03/05/2011,22.05
04/05/2011,21.35
05/05/2011,20.86
06/05/2011,20.47
09/05/2011,20.96
10/05/2011,21.87
11/05/2011,20.94
12/05/2011,21.33
13/05/2011,21.45
16/05/2011,21.77
17/05/2011,21.93
18/05/2011,22.85
19/05/2011,21.82
20/05/2011,22.41
23/05/2011,21.51
24/05/2011,21.91
25/05/2011,22.64
26/05/2011,22.69
27/05/2011,22.99
31/05/2011,23.18
01/06/2011,22.46
02/06/2011,23.52
03/06/2011,23.95
06/06/2011,23.59
07/06/2011,24.35
08/06/2011,24.95
09/06/2011,24.84
10/06/2011,25.64
13/06/2011,25.59
14/06/2011,25.15
15/06/2011,25.08
16/06/2011,25.92
17/06/2011,26.37
20/06/2011,27.47
21/06/2011,27.49
22/06/2011,27.23
23/06/2011,27.58
24/06/2011,27.54
27/06/2011,27.8
28/06/2011,29.28
29/06/2011,29.28
30/06/2011,28.36
01/07/2011,27.25
05/07/2011,27.6
06/07/2011,27.68
07/07/2011,29.52
08/07/2011,29.36
11/07/2011,28.92
12/07/2011,30.49
13/07/2011,30.24
14/07/2011,29.02
15/07/2011,28.97
18/07/2011,28.94
19/07/2011,28.78
20/07/2011,28.92
21/07/2011,29.85
22/07/2011,31.34
25/07/2011,30.74
26/07/2011,30.94
27/07/2011,31.13
28/07/2011,29.92
29/07/2011,29.81
01/08/2011,28.97
02/08/2011,28.16
03/08/2011,27.69
04/08/2011,27.79
05/08/2011,27.54
08/08/2011,26.98
09/08/2011,27.49
10/08/2011,27.62
11/08/2011,28.08
12/08/2011,27.84
15/08/2011,27.48
16/08/2011,28.04
17/08/2011,29.49
18/08/2011,29.12
19/08/2011,30.96
22/08/2011,30.79
23/08/2011,30.82
24/08/2011,30.18
25/08/2011,29.66
26/08/2011,30.22
29/08/2011,29.89
30/08/2011,29.62
31/08/2011,29.68
01/09/2011,29.59
02/09/2011,29.18
06/09/2011,28.29
07/09/2011,28.41
08/09/2011,28.73
09/09/2011,29.05
12/09/2011,29.57
13/09/2011,29.41
14/09/2011,29.7
15/09/2011,29.5
16/09/2011,27.52
19/09/2011,27.83
20/09/2011,27.59
21/09/2011,26.83
22/09/2011,25.67
23/09/2011,24.84
26/09/2011,25.09
27/09/2011,26.04
28/09/2011,25.68
29/09/2011,26.85
30/09/2011,26.34
03/10/2011,24.85
04/10/2011,24.69
05/10/2011,24.8
06/10/2011,24.64
07/10/2011,25.16
10/10/2011,26.28
11/10/2011,25.94
12/10/2011,26.01
13/10/2011,26.91
14/10/2011,27.93
17/10/2011,27.79
18/10/2011,27.85
19/10/2011,26.97
20/10/2011,26.8
21/10/2011,26.48
24/10/2011,27.1
25/10/2011,26.94
26/10/2011,26.35
27/10/2011,26.86
28/10/2011,26.15
31/10/2011,25.77
01/11/2011,25.34
02/11/2011,25.42
03/11/2011,25.65
04/11/2011,25.57
07/11/2011,25.32
08/11/2011,25.91
09/11/2011,25.36
10/11/2011,25.39
11/11/2011,25
14/11/2011,24.75
15/11/2011,24.81
16/11/2011,24.52
17/11/2011,24.04
18/11/2011,23.97
21/11/2011,24.09
22/11/2011,23.44
23/11/2011,23.09
25/11/2011,22.9
28/11/2011,23.12
29/11/2011,23.49
30/11/2011,23.69
01/12/2011,23.59
02/12/2011,23.45
05/12/2011,24.08
06/12/2011,24.18
07/12/2011,23.05
08/12/2011,24.13
09/12/2011,23.4
12/12/2011,23.29
13/12/2011,23.44
14/12/2011,22.8
15/12/2011,22.75
16/12/2011,23.08
19/12/2011,23.09
20/12/2011,23.49
21/12/2011,23.32
22/12/2011,23.44
23/12/2011,23.59
27/12/2011,23.61
28/12/2011,23.13
29/12/2011,23.51
30/12/2011,23.3
03/01/2012,24.51
04/01/2012,24.42
05/01/2012,23.13
06/01/2012,23.29
09/01/2012,23.34
10/01/2012,23.32
11/01/2012,23.69
12/01/2012,23.27
13/01/2012,23.84
17/01/2012,23.86
18/01/2012,24
19/01/2012,24.61
20/01/2012,24.89
23/01/2012,24.96
24/01/2012,24.89
25/01/2012,24.51
26/01/2012,24.73
27/01/2012,24.21
30/01/2012,23.85
31/01/2012,23.64
01/02/2012,23.59
02/02/2012,23.48
03/02/2012,23.94
06/02/2012,24.5
07/02/2012,24.4
08/02/2012,24.48
09/02/2012,24.53
10/02/2012,24.67
13/02/2012,24.64
14/02/2012,24.25
15/02/2012,24.49
16/02/2012,24.59
17/02/2012,24.62
21/02/2012,25.35
22/02/2012,25.76
23/02/2012,25.94
24/02/2012,26.19
27/02/2012,26.5
28/02/2012,26.09
29/02/2012,25.66
01/03/2012,24.85
02/03/2012,24.96
05/03/2012,24.68
06/03/2012,24.05
07/03/2012,23.92
08/03/2012,23.96
09/03/2012,23.66
12/03/2012,23.77
13/03/2012,24.13
14/03/2012,24.44
15/03/2012,25.5
16/03/2012,25.41
19/03/2012,25.66
20/03/2012,25.61
21/03/2012,25.33
22/03/2012,25.91
23/03/2012,25.63
26/03/2012,24.78
27/03/2012,24.3
28/03/2012,24.26
29/03/2012,24.6
30/03/2012,24.71
02/04/2012,24.58
03/04/2012,24.25
04/04/2012,24.42
05/04/2012,24.58
09/04/2012,24.43
10/04/2012,23.87
11/04/2012,23.95
12/04/2012,24.22
13/04/2012,23.37
16/04/2012,22.9
17/04/2012,23.02
18/04/2012,22.34
19/04/2012,22.05
20/04/2012,21.93
23/04/2012,21.91
24/04/2012,22
25/04/2012,22.04
26/04/2012,21.32
27/04/2012,21.22
30/04/2012,21.17
01/05/2012,20.95
02/05/2012,20.55
03/05/2012,20.65
04/05/2012,20.81
07/05/2012,21.05
08/05/2012,20.37
09/05/2012,20.38
10/05/2012,20.45
11/05/2012,20.22
14/05/2012,20.27
15/05/2012,20.4
16/05/2012,20.73
17/05/2012,20.86
18/05/2012,20.47
21/05/2012,20.38
22/05/2012,19.8
23/05/2012,19.51
24/05/2012,19.58
25/05/2012,19.62
29/05/2012,19.53
30/05/2012,19.48
31/05/2012,19.42
01/06/2012,19.09
04/06/2012,18.9
05/06/2012,19.06
06/06/2012,19.9
07/06/2012,19.76
08/06/2012,19.98
11/06/2012,20.47
12/06/2012,20.36
13/06/2012,19.92
14/06/2012,19.97
15/06/2012,20.84
18/06/2012,20.86
19/06/2012,21.57
20/06/2012,21.74
21/06/2012,21.39
22/06/2012,20.24
25/06/2012,20.3
26/06/2012,20.53
27/06/2012,21.42
28/06/2012,21.21
29/06/2012,21.81
02/07/2012,21.4
03/07/2012,21.98
05/07/2012,21.92
06/07/2012,22.25
09/07/2012,22.7
10/07/2012,22.49
11/07/2012,22.88
12/07/2012,22.46
13/07/2012,22.73
16/07/2012,22.77
17/07/2012,22.79
18/07/2012,22.95
19/07/2012,23.25
20/07/2012,23.92
23/07/2012,23.89
24/07/2012,23.49
25/07/2012,23.57
26/07/2012,22.5
27/07/2012,22.52
30/07/2012,22.8
31/07/2012,22.64
01/08/2012,22.56
02/08/2012,22.04
03/08/2012,22
06/08/2012,21.83
07/08/2012,21.42
08/08/2012,21.09
09/08/2012,20.8
10/08/2012,20.74
13/08/2012,20.39
14/08/2012,20.32
15/08/2012,20.29
16/08/2012,20.15
17/08/2012,20.18
20/08/2012,20.5
21/08/2012,19.78
22/08/2012,19.94
23/08/2012,19.59
24/08/2012,19.58
27/08/2012,19.56
28/08/2012,20.13
29/08/2012,19.76
30/08/2012,19.75
31/08/2012,19.78
04/09/2012,19.34
05/09/2012,19.01
06/09/2012,18.87
07/09/2012,19.38
10/09/2012,19.43
11/09/2012,19.44
12/09/2012,19.72
13/09/2012,19.71
14/09/2012,19.91
17/09/2012,20.03
18/09/2012,19.44
19/09/2012,18.96
20/09/2012,19.21
21/09/2012,19.38
24/09/2012,19.5
25/09/2012,19.86
26/09/2012,19.57
27/09/2012,19.6
28/09/2012,19.58
01/10/2012,21.13
02/10/2012,21.59
03/10/2012,21.58
04/10/2012,21.6
05/10/2012,21.54
08/10/2012,21.42
09/10/2012,21.47
10/10/2012,21.26
11/10/2012,20.45
12/10/2012,20.05
15/10/2012,19.85
16/10/2012,20.17
17/10/2012,20.11
18/10/2012,19.79
19/10/2012,20.23
22/10/2012,20.06
23/10/2012,19.65
24/10/2012,19.68
25/10/2012,19.53
26/10/2012,19.35
29/10/2012,19.41
30/10/2012,19.56
31/10/2012,19.46
01/11/2012,19.38
02/11/2012,19.45
05/11/2012,19.33
06/11/2012,19.59
07/11/2012,18.95
08/11/2012,18.84
09/11/2012,19.06
12/11/2012,19.36
13/11/2012,19.35
14/11/2012,19.24
15/11/2012,19.04
16/11/2012,19.15
19/11/2012,19.94
20/11/2012,19.9
21/11/2012,19.64
23/11/2012,19.14
26/11/2012,19.15
27/11/2012,19.23
28/11/2012,19.16
29/11/2012,19.34
30/11/2012,19.34
03/12/2012,19.75
04/12/2012,19.44
05/12/2012,19.57
06/12/2012,19.36
07/12/2012,19.21
10/12/2012,18.76
11/12/2012,18.88
12/12/2012,18.54
13/12/2012,18.54
14/12/2012,19.01
17/12/2012,19.41
18/12/2012,19.39
19/12/2012,19.23
20/12/2012,19.25
21/12/2012,19.25
24/12/2012,19.02
26/12/2012,19.05
27/12/2012,19.45
28/12/2012,19.42
31/12/2012,19.51
02/01/2013,19.69
03/01/2013,19.1
04/01/2013,18.85
07/01/2013,18.86
08/01/2013,18.67
09/01/2013,18.72
10/01/2013,18.96
11/01/2013,19.17
14/01/2013,18.9
15/01/2013,18.62
16/01/2013,18.45
17/01/2013,18.42
18/01/2013,18.37
22/01/2013,18.12
23/01/2013,18.5
24/01/2013,18.49
25/01/2013,18.38
28/01/2013,18.73
29/01/2013,18.38
30/01/2013,18.71
31/01/2013,18.78
01/02/2013,18.89
04/02/2013,18.73
05/02/2013,18.56
06/02/2013,18.19
07/02/2013,18.16
08/02/2013,18.14
11/02/2013,18.44
12/02/2013,18.08
13/02/2013,18.23
14/02/2013,17.94
15/02/2013,18
19/02/2013,18.22
20/02/2013,18.35
21/02/2013,18.12
22/02/2013,18.24
25/02/2013,18.01
26/02/2013,17.79
27/02/2013,17.84
28/02/2013,18.38
01/03/2013,17.91
04/03/2013,18.08
05/03/2013,18.19
06/03/2013,18.2
07/03/2013,18.77
08/03/2013,18.75
11/03/2013,18.82
12/03/2013,18.82
13/03/2013,18.8
14/03/2013,18.84
15/03/2013,18.89
18/03/2013,18.29
19/03/2013,18.31
20/03/2013,18.35
21/03/2013,18.21
22/03/2013,18.2
25/03/2013,17.97
26/03/2013,17.78
27/03/2013,17.85
28/03/2013,17.66
01/04/2013,17.69
02/04/2013,17.59
03/04/2013,17.5
04/04/2013,17.67
05/04/2013,17.65
08/04/2013,17.7
09/04/2013,17.72
10/04/2013,17.9
11/04/2013,17.84
12/04/2013,18.03
15/04/2013,17.79
16/04/2013,18.01
17/04/2013,17.85
18/04/2013,17.69
19/04/2013,17.97
22/04/2013,17.87
23/04/2013,17.74
24/04/2013,17.4
25/04/2013,17.41
26/04/2013,17.36
29/04/2013,17.49
30/04/2013,17.67
01/05/2013,17.33
02/05/2013,17.6
03/05/2013,17.53
06/05/2013,17.81
07/05/2013,17.64
08/05/2013,17.47
09/05/2013,17.47
10/05/2013,17.43
13/05/2013,17.25
14/05/2013,17.02
15/05/2013,16.95
16/05/2013,16.83
17/05/2013,16.89
20/05/2013,16.81
21/05/2013,16.86
22/05/2013,16.65
23/05/2013,16.76
24/05/2013,16.84
28/05/2013,16.72
29/05/2013,16.67
30/05/2013,16.65
31/05/2013,16.55
03/06/2013,16.43
04/06/2013,16.38
05/06/2013,16.38
06/06/2013,16.48
07/06/2013,16.43
10/06/2013,16.38
11/06/2013,16.29
12/06/2013,16.21
13/06/2013,16.24
14/06/2013,16.78
17/06/2013,16.93
18/06/2013,16.76
19/06/2013,16.97
20/06/2013,16.38
21/06/2013,16.74
24/06/2013,17.01
25/06/2013,17.07
26/06/2013,17.01
27/06/2013,16.47
28/06/2013,16.38
01/07/2013,16.69
02/07/2013,16.53
03/07/2013,16.42
05/07/2013,16.26
08/07/2013,16.33
09/07/2013,16.34
10/07/2013,16.25
11/07/2013,16.1
12/07/2013,16.06
15/07/2013,16.16
16/07/2013,16
17/07/2013,16.08
18/07/2013,16.18
19/07/2013,16.29
22/07/2013,16.4
23/07/2013,16.34
24/07/2013,16.14
25/07/2013,16.39
26/07/2013,16.47
29/07/2013,16.92
30/07/2013,16.93
31/07/2013,16.97
01/08/2013,16.83
02/08/2013,16.79
05/08/2013,16.56
06/08/2013,16.55
07/08/2013,16.78
08/08/2013,16.82
09/08/2013,16.98
12/08/2013,17.16
13/08/2013,17.25
14/08/2013,17.25
15/08/2013,17.19
16/08/2013,16.94
19/08/2013,16.53
20/08/2013,16.47
21/08/2013,16.32
22/08/2013,16.28
23/08/2013,16.47
26/08/2013,16.61
27/08/2013,16.46
28/08/2013,16.44
29/08/2013,16.37
30/08/2013,16.34
03/09/2013,16.47
04/09/2013,16.38
05/09/2013,16.51
06/09/2013,16.79
09/09/2013,17.01
10/09/2013,17.18
11/09/2013,17.17
12/09/2013,17.18
13/09/2013,17.09
16/09/2013,16.94
17/09/2013,16.79
18/09/2013,16.89
19/09/2013,17.17
20/09/2013,17.18
23/09/2013,17.25
24/09/2013,17.42
25/09/2013,17.62
26/09/2013,17.51
27/09/2013,16.87
30/09/2013,17.48
01/10/2013,18.32
02/10/2013,18.51
03/10/2013,18.52
04/10/2013,18.48
07/10/2013,18.59
08/10/2013,18.62
09/10/2013,18.59
10/10/2013,18.72
11/10/2013,18.93
14/10/2013,19.05
15/10/2013,18.7
16/10/2013,19.01
17/10/2013,19
18/10/2013,19.5
21/10/2013,19.42
22/10/2013,19.45
23/10/2013,19.28
24/10/2013,18.97
25/10/2013,19.03
28/10/2013,18.91
29/10/2013,18.45
30/10/2013,18.32
31/10/2013,18.32
01/11/2013,18.25
04/11/2013,18.32
05/11/2013,18.26
06/11/2013,18.1
07/11/2013,18.04
08/11/2013,18.08
11/11/2013,17.97
12/11/2013,17.87
13/11/2013,17.8
14/11/2013,17.64
15/11/2013,17.55
18/11/2013,17.75
19/11/2013,17.65
20/11/2013,17.6
21/11/2013,17.51
22/11/2013,17.4
25/11/2013,17.32
26/11/2013,17.3
27/11/2013,17.22
29/11/2013,17.15
02/12/2013,16.97
03/12/2013,16.81
04/12/2013,16.68
05/12/2013,16.69
06/12/2013,16.59
09/12/2013,16.55
10/12/2013,16.62
11/12/2013,16.51
12/12/2013,16.3
13/12/2013,16.27
16/12/2013,16.27
17/12/2013,15.96
18/12/2013,15.89
19/12/2013,16.15
20/12/2013,16.45
23/12/2013,16.23
24/12/2013,16.21
26/12/2013,16.29
27/12/2013,16.43
30/12/2013,16.38
31/12/2013,16.41
02/01/2014,16.29
03/01/2014,16.08
06/01/2014,16.08
07/01/2014,16.06
08/01/2014,15.74
09/01/2014,15.48
10/01/2014,15.57
13/01/2014,15.6
14/01/2014,15.49
15/01/2014,15.23
16/01/2014,15.45
17/01/2014,15.22
21/01/2014,15.22
22/01/2014,15.03
23/01/2014,15.04
24/01/2014,15.11
27/01/2014,14.8
28/01/2014,15.02
29/01/2014,14.74
30/01/2014,14.99
31/01/2014,15.55
03/02/2014,15.74
04/02/2014,16.06
05/02/2014,16.1
06/02/2014,15.85
07/02/2014,15.73
10/02/2014,15.64
11/02/2014,15.46
12/02/2014,15.81
13/02/2014,15.66
14/02/2014,15.63
18/02/2014,16.16
19/02/2014,16.46
20/02/2014,16.33
21/02/2014,16.72
24/02/2014,17.41
25/02/2014,17.34
26/02/2014,17.29
27/02/2014,17.44
28/02/2014,16.47
03/03/2014,17.8
04/03/2014,17.74
05/03/2014,18.23
06/03/2014,18.32
07/03/2014,18.01
10/03/2014,18.22
11/03/2014,18.03
12/03/2014,17.67
13/03/2014,17.82
14/03/2014,17.25
17/03/2014,17.05
18/03/2014,17.14
19/03/2014,17.32
20/03/2014,17.05
21/03/2014,16.83
24/03/2014,16.84
25/03/2014,16.97
26/03/2014,17.36
27/03/2014,17.87
28/03/2014,17.98
31/03/2014,17.77
01/04/2014,17.18
02/04/2014,16.97
03/04/2014,17.18
04/04/2014,17.35
07/04/2014,16.94
08/04/2014,17.16
09/04/2014,17.04
10/04/2014,17.08
11/04/2014,16.8
14/04/2014,16.59
15/04/2014,16.56
16/04/2014,16.92
17/04/2014,16.66
21/04/2014,16.84
22/04/2014,16.99
23/04/2014,17.42
24/04/2014,17.12
25/04/2014,17.2
28/04/2014,16.94
29/04/2014,17.04
30/04/2014,17.24
01/05/2014,17.8
02/05/2014,17.45
05/05/2014,17.47
06/05/2014,17.2
07/05/2014,17.26
08/05/2014,17.24
09/05/2014,17.2
12/05/2014,17.29
13/05/2014,17.8
14/05/2014,18.25
15/05/2014,18.2
16/05/2014,17.91
19/05/2014,17.77
20/05/2014,17.58
21/05/2014,17.44
22/05/2014,17.38
23/05/2014,17.37
27/05/2014,17.02
28/05/2014,17.11
29/05/2014,17.48
30/05/2014,17.38
02/06/2014,17.18
03/06/2014,17.19
04/06/2014,17.04
05/06/2014,16.83
06/06/2014,16.92
09/06/2014,16.98
10/06/2014,16.97
11/06/2014,16.81
12/06/2014,16.7
13/06/2014,17.04
16/06/2014,17.1
17/06/2014,17.06
18/06/2014,17.53
19/06/2014,17.94
20/06/2014,17.92
23/06/2014,17.85
24/06/2014,17.81
25/06/2014,17.72
26/06/2014,17.57
27/06/2014,16.85
30/06/2014,16.62
01/07/2014,17.8
02/07/2014,17.87
03/07/2014,17.81
07/07/2014,17.51
08/07/2014,17.68
09/07/2014,17.42
10/07/2014,17.29
11/07/2014,17.07
14/07/2014,17.19
15/07/2014,17.21
16/07/2014,17.07
17/07/2014,16.92
18/07/2014,16.97
21/07/2014,17.28
22/07/2014,17.16
23/07/2014,16.96
24/07/2014,17.05
25/07/2014,17.14
28/07/2014,16.94
29/07/2014,16.62
30/07/2014,16.63
31/07/2014,16.46
01/08/2014,16.35
04/08/2014,16.32
05/08/2014,16.13
06/08/2014,16.32
07/08/2014,16.05
08/08/2014,16.14
11/08/2014,16.24
12/08/2014,16.05
13/08/2014,16.02
14/08/2014,15.91
15/08/2014,15.92
18/08/2014,15.68
19/08/2014,15.47
20/08/2014,15.7
21/08/2014,15.99
22/08/2014,15.64
25/08/2014,15.36
26/08/2014,15.71
27/08/2014,15.58
28/08/2014,15.56
29/08/2014,15.49
02/09/2014,15.82
03/09/2014,15.62
04/09/2014,15.13
05/09/2014,15
08/09/2014,14.94
09/09/2014,14.88
10/09/2014,14.52
11/09/2014,14.36
12/09/2014,13.78
15/09/2014,13.67
16/09/2014,13.55
17/09/2014,13.88
18/09/2014,13.79
19/09/2014,13.5
22/09/2014,14.08
23/09/2014,14.15
24/09/2014,14.62
25/09/2014,14.7
26/09/2014,15.41
29/09/2014,15.66
30/09/2014,15.48
01/10/2014,16.04
02/10/2014,16.05
03/10/2014,16.44
06/10/2014,16.98
07/10/2014,17.03
08/10/2014,16.92
09/10/2014,16.7
10/10/2014,16.55
13/10/2014,16.67
14/10/2014,16.81
15/10/2014,16.5
16/10/2014,16.67
17/10/2014,16.62
20/10/2014,16.68
21/10/2014,16.44
22/10/2014,16.5
23/10/2014,16.16
24/10/2014,16.38
27/10/2014,16.03
28/10/2014,16.13
29/10/2014,16.3
30/10/2014,16.3
31/10/2014,16.04
03/11/2014,15.93
04/11/2014,15.68
05/11/2014,15.51
06/11/2014,15.48
07/11/2014,15.69
10/11/2014,15.66
11/11/2014,16.23
12/11/2014,16.36
13/11/2014,16.01
14/11/2014,15.9
17/11/2014,15.77
18/11/2014,15.71
19/11/2014,15.87
20/11/2014,16.1
21/11/2014,16.09
24/11/2014,16
25/11/2014,16
26/11/2014,16.12
28/11/2014,15.59
01/12/2014,15.59
02/12/2014,15.24
03/12/2014,15.09
04/12/2014,15.21
05/12/2014,15.14
08/12/2014,15.3
09/12/2014,15.42
10/12/2014,15.47
11/12/2014,15.15
12/12/2014,14.98
15/12/2014,14.96
16/12/2014,14.71
17/12/2014,14.72
18/12/2014,14.99
19/12/2014,14.98
22/12/2014,14.86
23/12/2014,14.83
24/12/2014,14.76
26/12/2014,14.7
29/12/2014,14.6
30/12/2014,14.61
31/12/2014,14.52
02/01/2015,14.17
05/01/2015,14.26
06/01/2015,14.87
07/01/2015,14.78
08/01/2015,14.88
09/01/2015,14.91
12/01/2015,14.76
13/01/2015,14.87
14/01/2015,14.93
15/01/2015,15.35
16/01/2015,15.33
20/01/2015,15.83
21/01/2015,15.92
22/01/2015,15.91
23/01/2015,15.17
26/01/2015,15.35
27/01/2015,15.16
28/01/2015,15.16
29/01/2015,14.85
30/01/2015,14.79
02/02/2015,14.22
03/02/2015,14.47
04/02/2015,14.45
05/02/2015,14.41
06/02/2015,14.51
09/02/2015,14.82
10/02/2015,14.71
11/02/2015,14.71
12/02/2015,15.04
13/02/2015,14.88
17/02/2015,15.14
18/02/2015,15.09
19/02/2015,14.68
20/02/2015,14.39
23/02/2015,14.31
24/02/2015,14.17
25/02/2015,13.79
26/02/2015,14.08
27/02/2015,13.93
02/03/2015,13.64
03/03/2015,13.45
04/03/2015,13.34
05/03/2015,13.44
06/03/2015,13.44
09/03/2015,13.27
10/03/2015,13.02
11/03/2015,13.14
12/03/2015,13.21
13/03/2015,12.7
16/03/2015,12.9
17/03/2015,12.82
18/03/2015,12.73
19/03/2015,12.62
20/03/2015,12.68
23/03/2015,12.74
24/03/2015,12.45
25/03/2015,12.52
26/03/2015,12.34
27/03/2015,12.13
30/03/2015,11.99
31/03/2015,11.93
01/04/2015,12.32
02/04/2015,12.74
06/04/2015,12.54
07/04/2015,12.77
08/04/2015,12.97
09/04/2015,12.8
10/04/2015,12.83
13/04/2015,13.01
14/04/2015,13.19
15/04/2015,13
16/04/2015,13.43
17/04/2015,13.24
20/04/2015,12.69
21/04/2015,12.41
22/04/2015,12.66
23/04/2015,13.09
24/04/2015,13.23
27/04/2015,13.31
28/04/2015,13.17
29/04/2015,13.09
30/04/2015,12.98
01/05/2015,12.91
04/05/2015,12.51
05/05/2015,12.75
06/05/2015,12.87
07/05/2015,12.96
08/05/2015,13.42
11/05/2015,13.48
12/05/2015,13.58
13/05/2015,12.96
14/05/2015,12.84
15/05/2015,12.89
18/05/2015,12.78
19/05/2015,12.86
20/05/2015,12.59
21/05/2015,12.49
22/05/2015,12.31
26/05/2015,12.08
27/05/2015,11.87
28/05/2015,11.94
29/05/2015,11.98
01/06/2015,12.25
02/06/2015,12.32
03/06/2015,12.05
04/06/2015,12.12
05/06/2015,12.05
08/06/2015,12.16
09/06/2015,12.07
10/06/2015,12.01
11/06/2015,11.64
12/06/2015,11.72
15/06/2015,11.46
16/06/2015,11.31
17/06/2015,11.35
18/06/2015,11.25
19/06/2015,11.12
22/06/2015,11.48
23/06/2015,11.25
24/06/2015,11.51
25/06/2015,11.52
26/06/2015,11.67
29/06/2015,11.82
30/06/2015,12.28
01/07/2015,12.44
02/07/2015,12.3
06/07/2015,12.48
07/07/2015,12.33
08/07/2015,12.31
09/07/2015,11.9
10/07/2015,12.41
13/07/2015,12.56
14/07/2015,12.64
15/07/2015,12.46
16/07/2015,12.27
17/07/2015,11.96
20/07/2015,11.44
21/07/2015,11.42
22/07/2015,11.38
23/07/2015,11.51
24/07/2015,11.24
27/07/2015,11.24
28/07/2015,11.17
29/07/2015,11.46
30/07/2015,11.27
31/07/2015,11.14
03/08/2015,10.89
04/08/2015,11.01
05/08/2015,10.76
06/08/2015,10.7
07/08/2015,10.66
10/08/2015,10.57
11/08/2015,10.62
12/08/2015,10.54
13/08/2015,10.49
14/08/2015,10.68
17/08/2015,10.63
18/08/2015,10.73
19/08/2015,10.59
20/08/2015,10.62
21/08/2015,10.44
24/08/2015,10.39
25/08/2015,10.6
26/08/2015,10.53
27/08/2015,11.06
28/08/2015,10.97
31/08/2015,10.69
01/09/2015,10.71
02/09/2015,10.73
03/09/2015,11.34
04/09/2015,11.27
08/09/2015,11.07
09/09/2015,11.43
10/09/2015,11.33
11/09/2015,11.66
14/09/2015,11.5
15/09/2015,11.4
16/09/2015,11.47
17/09/2015,11.44
18/09/2015,10.96
21/09/2015,10.93
22/09/2015,10.88
23/09/2015,10.95
24/09/2015,11.19
25/09/2015,11.74
28/09/2015,11.75
29/09/2015,11.76
30/09/2015,12.17
01/10/2015,13.26
02/10/2015,13.53
05/10/2015,13.64
06/10/2015,13.63
07/10/2015,13.98
08/10/2015,14.01
09/10/2015,14.34
12/10/2015,14.24
13/10/2015,13.83
14/10/2015,14.09
15/10/2015,14.13
16/10/2015,14.27
19/10/2015,14.26
20/10/2015,14.06
21/10/2015,14.18
22/10/2015,14.6
23/10/2015,14.28
26/10/2015,14.64
27/10/2015,14.42
28/10/2015,14.65
29/10/2015,14.56
30/10/2015,14.52
02/11/2015,15.11
03/11/2015,15.49
04/11/2015,14.64
05/11/2015,14.76
06/11/2015,14.46
09/11/2015,13.99
10/11/2015,14.71
11/11/2015,14.69
12/11/2015,14.97
13/11/2015,15.04
16/11/2015,15.18
17/11/2015,14.78
18/11/2015,14.47
19/11/2015,14.95
